Title,Details,Condition,Dealer Location,Price,Price Indicator,Images
SEAT Arona 1.0 TSi Xcellence Lux 5dr,"2019 (69 reg) | SUV | 14,580 miles | 1.0L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,398",Lower price,https://m.atcdn.co.uk/a/media/w84h63/fb329950497c4d9dbd3c2a09e3e05b4b.jpg | https://m.atcdn.co.uk/a/media/w84h63/5b946f9137aa4dc487368ccc65d0a9ff.jpg | https://m.atcdn.co.uk/a/media/w84h63/8eb1ddf5c3964fc589eb770b387a46ea.jpg | https://m.atcdn.co.uk/a/media/w84h63/773648b404354eeda175a5d8f2aec17b.jpg | https://m.atcdn.co.uk/a/media/w84h63/1618472c814f485fbdf75f47fff6cc26.jpg | https://m.atcdn.co.uk/a/media/w84h63/ee99c06ad4934e8bafc2cba0703aa741.jpg | https://m.atcdn.co.uk/a/media/w84h63/879d49606c124b8aa5a180517870b6ef.jpg
SKODA Octavia 1.5 TSi SE L 5dr,"2020 (20 reg) | Hatchback | 35,456 miles | 1.5L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Fair price,https://m.atcdn.co.uk/a/media/w84h63/8c890bacba874be9aeb7b4fb5dfe12fc.jpg | https://m.atcdn.co.uk/a/media/w84h63/f27377670053409ba04b2d2b5cc94fd3.jpg | https://m.atcdn.co.uk/a/media/w84h63/7ded564b45a54381938d03af591bb97a.jpg | https://m.atcdn.co.uk/a/media/w84h63/005e05acc6be4606bdb02bb5c17e0feb.jpg | https://m.atcdn.co.uk/a/media/w84h63/de4d9abd76d84c0faffe5053322fe6f8.jpg | https://m.atcdn.co.uk/a/media/w84h63/f624478f5a434ddda40e45d5327d35d8.jpg | https://m.atcdn.co.uk/a/media/w84h63/14c6e634950242ff83df94041199736b.jpg
Suzuki Swace 1.8 SZ-T Hybrid 5dr,"2021 (21 reg) | Estate | 56,035 miles | 1.8L | Automatic | Petrol Hybrid | 5 doors | 5 seats",,Cargiant,"£13,198",Good price,https://m.atcdn.co.uk/a/media/w84h63/8c890bacba874be9aeb7b4fb5dfe12fc.jpg | https://m.atcdn.co.uk/a/media/w84h63/f27377670053409ba04b2d2b5cc94fd3.jpg | https://m.atcdn.co.uk/a/media/w84h63/7ded564b45a54381938d03af591bb97a.jpg | https://m.atcdn.co.uk/a/media/w84h63/005e05acc6be4606bdb02bb5c17e0feb.jpg | https://m.atcdn.co.uk/a/media/w84h63/de4d9abd76d84c0faffe5053322fe6f8.jpg | https://m.atcdn.co.uk/a/media/w84h63/f624478f5a434ddda40e45d5327d35d8.jpg | https://m.atcdn.co.uk/a/media/w84h63/14c6e634950242ff83df94041199736b.jpg
Mitsubishi Outlander 2.0 Juro CVT 5dr,"2019 (19 reg) | SUV | 76,022 miles | 2.0L | Automatic | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Fair price,https://m.atcdn.co.uk/a/media/w84h63/8c890bacba874be9aeb7b4fb5dfe12fc.jpg | https://m.atcdn.co.uk/a/media/w84h63/f27377670053409ba04b2d2b5cc94fd3.jpg | https://m.atcdn.co.uk/a/media/w84h63/7ded564b45a54381938d03af591bb97a.jpg | https://m.atcdn.co.uk/a/media/w84h63/005e05acc6be4606bdb02bb5c17e0feb.jpg | https://m.atcdn.co.uk/a/media/w84h63/de4d9abd76d84c0faffe5053322fe6f8.jpg | https://m.atcdn.co.uk/a/media/w84h63/f624478f5a434ddda40e45d5327d35d8.jpg | https://m.atcdn.co.uk/a/media/w84h63/14c6e634950242ff83df94041199736b.jpg
Jeep Renegade 1.3 Limited DCT 5dr,"2019 (19 reg) | SUV | 32,630 miles | 1.3L | Automatic | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Lower price,https://m.atcdn.co.uk/a/media/w84h63/8c890bacba874be9aeb7b4fb5dfe12fc.jpg | https://m.atcdn.co.uk/a/media/w84h63/f27377670053409ba04b2d2b5cc94fd3.jpg | https://m.atcdn.co.uk/a/media/w84h63/7ded564b45a54381938d03af591bb97a.jpg | https://m.atcdn.co.uk/a/media/w84h63/005e05acc6be4606bdb02bb5c17e0feb.jpg | https://m.atcdn.co.uk/a/media/w84h63/de4d9abd76d84c0faffe5053322fe6f8.jpg | https://m.atcdn.co.uk/a/media/w84h63/f624478f5a434ddda40e45d5327d35d8.jpg | https://m.atcdn.co.uk/a/media/w84h63/14c6e634950242ff83df94041199736b.jpg
Volkswagen Polo 1.0 TSi SE DSG 5dr,"2019 (69 reg) | Hatchback | 40,319 miles | 1.0L | Automatic | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Fair price,https://m.atcdn.co.uk/a/media/w84h63/85b7a35e693c4576b56747b857050d42.jpg | https://m.atcdn.co.uk/a/media/w84h63/24c60cf427b1435dbb3912ed41a2d6dc.jpg | https://m.atcdn.co.uk/a/media/w84h63/bf273385d38548eaa35baa905c072f22.jpg | https://m.atcdn.co.uk/a/media/w84h63/72945ce2417c449c9aa6400037e953e6.jpg | https://m.atcdn.co.uk/a/media/w84h63/2056e107428a4d9e8b3ab632c5985ee8.jpg | https://m.atcdn.co.uk/a/media/w84h63/6e0341ee1752475ebb4b2e20e6e92ce0.jpg | https://m.atcdn.co.uk/a/media/w84h63/85d46b7239684714b1316cb62b0bcccc.jpg
SEAT Arona 1.0 TSi FR Red Edition 5dr,"2021 (21 reg) | SUV | 39,719 miles | 1.0L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Great price,https://m.atcdn.co.uk/a/media/w84h63/2e97271993764ce38ce563f5672139db.jpg | https://m.atcdn.co.uk/a/media/w84h63/dcce66e42b55499ca66b606de5e2839d.jpg | https://m.atcdn.co.uk/a/media/w84h63/57c2e1804e784fbfb9f48a820f699fd0.jpg | https://m.atcdn.co.uk/a/media/w84h63/10ce17f89edb46b6b57f34e9d3b25074.jpg | https://m.atcdn.co.uk/a/media/w84h63/90a89a2951484206be2dea09879efb35.jpg | https://m.atcdn.co.uk/a/media/w84h63/8819496d536e451994ed1b18d71b1b89.jpg | https://m.atcdn.co.uk/a/media/w84h63/f604926c9fa64aa9adfb5526066a73a7.jpg
BMW 2 Series 1.5 218i M Sport 2dr,"2018 (18 reg) | Convertible | 68,186 miles | 1.5L | Automatic | Petrol | 2 doors | 4 seats",,Cargiant,"£13,198",Good price,https://m.atcdn.co.uk/a/media/w84h63/c1b52fa516774d8391395d1ab5deb291.jpg | https://m.atcdn.co.uk/a/media/w84h63/71b637e7fdf644d18c335c9227b9e439.jpg | https://m.atcdn.co.uk/a/media/w84h63/7270af5ae781422093cb281236b5eae3.jpg | https://m.atcdn.co.uk/a/media/w84h63/2bfc0815b24f4115898a24ba6de9e6bd.jpg | https://m.atcdn.co.uk/a/media/w84h63/68af4b5b124d4150b82204f9fd195c81.jpg | https://m.atcdn.co.uk/a/media/w84h63/dd43bd1e6d74494faa9654f35c25610e.jpg | https://m.atcdn.co.uk/a/media/w84h63/55ba72c8f15247189a672d75053d2343.jpg
Ford Mondeo 2.0 Titanium Edition Hybrid 5dr,"2019 (69 reg) | Estate | 64,046 miles | 2.0L | Automatic | Petrol Hybrid | 5 doors | 5 seats",,Cargiant,"£13,198",Good price,https://m.atcdn.co.uk/a/media/w84h63/b8349a4903034845bb282efc9878fdd6.jpg | https://m.atcdn.co.uk/a/media/w84h63/310285fcd7984d0f91b6e2c5b8f921ca.jpg | https://m.atcdn.co.uk/a/media/w84h63/e900e6f2ec4446a78a2f3b42e74afe8f.jpg | https://m.atcdn.co.uk/a/media/w84h63/8dbfdd742b7640b79c4feb766bab8a4a.jpg | https://m.atcdn.co.uk/a/media/w84h63/83ff9ebc269b4c5896c39704558f376e.jpg | https://m.atcdn.co.uk/a/media/w84h63/e6ef3301ccf447bbbf5af790525b1f79.jpg | https://m.atcdn.co.uk/a/media/w84h63/d35a516dd2674622a9c6f2d5dfea8dee.jpg
Mercedes-Benz GLA 1.6 180 Urban Edition DCT 5dr,"2018 (68 reg) | SUV | 77,314 miles | 1.6L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Good price,https://m.atcdn.co.uk/a/media/w84h63/1b75c3fe32c7435c90de17b9f62d3b31.jpg | https://m.atcdn.co.uk/a/media/w84h63/343a62210adc4ef4b08e317702005cea.jpg | https://m.atcdn.co.uk/a/media/w84h63/6244cec3df3f4867a533ffa7ab7c5686.jpg | https://m.atcdn.co.uk/a/media/w84h63/6d7741a0f73a4e72b9cb329699f04f68.jpg | https://m.atcdn.co.uk/a/media/w84h63/9ecf345507b141dbbc1ff63d932a9cc4.jpg | https://m.atcdn.co.uk/a/media/w84h63/cedf81a624e04ac8959270f7cba97058.jpg | https://m.atcdn.co.uk/a/media/w84h63/d7d19df7df6a4f75838469ae0b99eebe.jpg
MG HS 1.5 T GDi Excite 5dr,"2022 (72 reg) | SUV | 29,769 miles | 1.5L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Lower price,https://m.atcdn.co.uk/a/media/w84h63/170afa913f4b42d9ba305d3facb2f373.jpg | https://m.atcdn.co.uk/a/media/w84h63/76e13186c70c4f21a70a9fc054ae3afc.jpg | https://m.atcdn.co.uk/a/media/w84h63/fe2117f54ee1435c9eb17a37726ef874.jpg | https://m.atcdn.co.uk/a/media/w84h63/7b941a7342bd4827b7fdac83218f1a58.jpg | https://m.atcdn.co.uk/a/media/w84h63/8fa13e2b5a2741cc840fa46c870b70c4.jpg | https://m.atcdn.co.uk/a/media/w84h63/30858016a0ba458ab87fc3b260d7c4a5.jpg | https://m.atcdn.co.uk/a/media/w84h63/690328cf784c45cdb2051bcffd847e22.jpg
BMW X1 1.5 sDrive18i SE 5dr,"2020 (20 reg) | SUV | 82,362 miles | 1.5L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Fair price,https://m.atcdn.co.uk/a/media/w84h63/c0181896c46b4f85846644f0ac861839.jpg | https://m.atcdn.co.uk/a/media/w84h63/193f25f576b74e35bcfc433b43fda704.jpg | https://m.atcdn.co.uk/a/media/w84h63/2e2d12612021419f87d749337803568c.jpg | https://m.atcdn.co.uk/a/media/w84h63/48bd0143652349df888e552c482bb212.jpg | https://m.atcdn.co.uk/a/media/w84h63/2ea6c4508f1a4d84837db16ee5f1a502.jpg | https://m.atcdn.co.uk/a/media/w84h63/5931d68535ff4be98bcbb1a8db9c0f37.jpg | https://m.atcdn.co.uk/a/media/w84h63/91fef1b7f56a4f3b8b287ddd658cdc18.jpg
Mitsubishi Outlander 2.0 PHEV 4hs 5dr,"2018 (18 reg) | SUV | 63,534 miles | 2.0L | Automatic | Petrol Plug-in Hybrid | 5 doors | 5 seats",,Cargiant,"£13,198",Great price,https://m.atcdn.co.uk/a/media/w84h63/954bf21703a54818ad942fc46a8709a6.jpg | https://m.atcdn.co.uk/a/media/w84h63/f0670c82aea3455cbd4f1a5c773626d4.jpg | https://m.atcdn.co.uk/a/media/w84h63/4389c470a3364c31a552b86e6bd2a516.jpg | https://m.atcdn.co.uk/a/media/w84h63/fa66e6518a7e44469f509998e3a994e4.jpg | https://m.atcdn.co.uk/a/media/w84h63/919ee4b673cc47af8163d9c92de05541.jpg | https://m.atcdn.co.uk/a/media/w84h63/2fa57d36d5d74442a747182350856725.jpg | https://m.atcdn.co.uk/a/media/w84h63/db3eb26d71b847fea6bdbee36a45efbc.jpg
Mitsubishi Outlander 2.0 PHEV Juro 5dr,"2017 (67 reg) | SUV | 54,573 miles | 2.0L | Automatic | Petrol Plug-in Hybrid | 5 doors | 5 seats",,Cargiant,"£13,198",Good price,https://m.atcdn.co.uk/a/media/w84h63/8e80d4a5829f4c44a2cfeaaa514ca478.jpg | https://m.atcdn.co.uk/a/media/w84h63/2a6a125707a94ca4ae35931cd755eb5a.jpg | https://m.atcdn.co.uk/a/media/w84h63/ff805e7ad3b048f182edb0e56e76263b.jpg | https://m.atcdn.co.uk/a/media/w84h63/1b18473265b041db8e4b07b1292a9784.jpg | https://m.atcdn.co.uk/a/media/w84h63/3773a435fe1a40ecaedc9dcefabc1f9c.jpg | https://m.atcdn.co.uk/a/media/w84h63/365baf6102f54f188992233ad6491898.jpg | https://m.atcdn.co.uk/a/media/w84h63/009361a566c04137a3881de558e62f08.jpg
DS Automobiles 7 Crossback 1.5 BlueHDi Prestige 5dr,"2019 (69 reg) | SUV | 70,419 miles | 1.5L | Manual | Diesel | 5 doors | 5 seats",,Cargiant,"£13,198",Great price,https://m.atcdn.co.uk/a/media/w84h63/c1af6d660acf4c08809a27eeaf48244a.jpg | https://m.atcdn.co.uk/a/media/w84h63/3b3533680b754512ae1a90c46c43079d.jpg | https://m.atcdn.co.uk/a/media/w84h63/7cf3fa21c457433bb7e44d881f2ac423.jpg | https://m.atcdn.co.uk/a/media/w84h63/a2842d6f9ac748aa8f52581cc74d644e.jpg | https://m.atcdn.co.uk/a/media/w84h63/2635bfacef214f06956ab7e049eed399.jpg | https://m.atcdn.co.uk/a/media/w84h63/ded5b8ebd1ea49a392bea4a1d7e5e47b.jpg | https://m.atcdn.co.uk/a/media/w84h63/30d565a3585d456d8eda2f61254330e7.jpg
Ford Ecosport 1.0 EcoBoost 125 ST-Line 5dr,"2021 (21 reg) | SUV | 17,769 miles | 1.0L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,198",Lower price,https://m.atcdn.co.uk/a/media/w84h63/c7fda7030ab1433f86140f9310f00537.jpg | https://m.atcdn.co.uk/a/media/w84h63/000cfc35a28c4e5db35bf518c45cebe3.jpg | https://m.atcdn.co.uk/a/media/w84h63/a2f5a0eaf5854a61932b676ee7a77ca7.jpg | https://m.atcdn.co.uk/a/media/w84h63/dab7494dbb40444f801b0ad276c4cc3f.jpg | https://m.atcdn.co.uk/a/media/w84h63/30c3127c72ee4e89999edf29d47b93a8.jpg | https://m.atcdn.co.uk/a/media/w84h63/cd12ddb5f53d43af820c4849a0340e4d.jpg | https://m.atcdn.co.uk/a/media/w84h63/e5b8e1ef47c64020b8acdff12799ae49.jpg
Citroen Grand C4 SpaceTourer 1.2 PureTech Sense 5dr,"2021 (21 reg) | MPV | 44,416 miles | 1.2L | Manual | Petrol | 5 doors | 7 seats",,Cargiant,"£13,198",Lower price,https://m.atcdn.co.uk/a/media/w84h63/14dec47b67294066875f2c5c656c5964.jpg | https://m.atcdn.co.uk/a/media/w84h63/7ba4992eff4d471bb645e59986a062b6.jpg | https://m.atcdn.co.uk/a/media/w84h63/15fb7a5ca3bf4632be8d40e35c29a87a.jpg | https://m.atcdn.co.uk/a/media/w84h63/27f4d91ac83c4aac9eb5fb7ed2ef8c5a.jpg | https://m.atcdn.co.uk/a/media/w84h63/fe9c80aa7b264bd7bde75ee44dd9bbef.jpg | https://m.atcdn.co.uk/a/media/w84h63/548ad4583e95404c950206d3d920739e.jpg | https://m.atcdn.co.uk/a/media/w84h63/8b290f01308844a78f497ac78e32d9b6.jpg
KIA Niro 1.6 GDi Hybrid 2 DCT 5dr,"2021 (21 reg) | SUV | 72,297 miles | 1.6L | Automatic | Petrol Hybrid | 5 doors | 5 seats",,Cargiant,"£13,098",Good price,https://m.atcdn.co.uk/a/media/w84h63/8aadb20f8a3c4d77bfe97154b6fe0762.jpg | https://m.atcdn.co.uk/a/media/w84h63/9bd297a34b0949cfa58a9b0dd311b099.jpg | https://m.atcdn.co.uk/a/media/w84h63/f93244ac22a047599522027c6d40842a.jpg | https://m.atcdn.co.uk/a/media/w84h63/252dfe735a144e24b343d890fcf1052c.jpg | https://m.atcdn.co.uk/a/media/w84h63/1fdbf57b62d44c42ae1efa46466cab78.jpg | https://m.atcdn.co.uk/a/media/w84h63/61443442619f4ad98a63f1afc1e8ff61.jpg | https://m.atcdn.co.uk/a/media/w84h63/904eda98aa0b4c3a9fd13c4bb507899b.jpg
Volkswagen Polo 1.0 TSi Match 5dr,"2021 (21 reg) | Hatchback | 42,164 miles | 1.0L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,000",Great price,https://m.atcdn.co.uk/a/media/w84h63/0c200296f1194ce198f4353241bc7e58.jpg | https://m.atcdn.co.uk/a/media/w84h63/0372da41138b4c759b2e8f09365e025f.jpg | https://m.atcdn.co.uk/a/media/w84h63/eb167458a7d74888a81f43a33ba0a61b.jpg | https://m.atcdn.co.uk/a/media/w84h63/2b86bdfcd60d41f2abb3fd8f200d7a20.jpg | https://m.atcdn.co.uk/a/media/w84h63/e2e6c02d0d51417bbc158339dd789318.jpg | https://m.atcdn.co.uk/a/media/w84h63/a34562d4e26c42c5909f431941f8e7b9.jpg | https://m.atcdn.co.uk/a/media/w84h63/0de069e57dab4f7ab3401f4dda22036f.jpg
Mercedes-Benz A Class 1.6 A180 AMG Line 5dr,"2018 (18 reg) | Hatchback | 28,523 miles | 1.6L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,000",Lower price,https://m.atcdn.co.uk/a/media/w84h63/f26c3e8d6c9f4520a4e2ce3cedad18de.jpg | https://m.atcdn.co.uk/a/media/w84h63/af02f916d8b14a64a19cf0613ab5fd91.jpg | https://m.atcdn.co.uk/a/media/w84h63/1f241793011343a78463d52d7479504a.jpg | https://m.atcdn.co.uk/a/media/w84h63/82412e38fd8d4ffcaf221803fcee9929.jpg | https://m.atcdn.co.uk/a/media/w84h63/a43305acf6074937ad61b058acee032d.jpg | https://m.atcdn.co.uk/a/media/w84h63/715e73d26e004c089609516e498d0cb1.jpg | https://m.atcdn.co.uk/a/media/w84h63/3ad3a40dbf664219b2bd82dc7de0e566.jpg
Peugeot e-208 50kWh Allure Premium 5dr,"2022 (22 reg) | Hatchback | 12,901 miles | Automatic | Electric | 5 doors | 5 seats",,Cargiant,"£13,000",Lower price,https://m.atcdn.co.uk/a/media/w84h63/5c6d23c7edb7409a83d51dd47be3d0b1.jpg | https://m.atcdn.co.uk/a/media/w84h63/5cd2fff5ddd64f74b5dfaf0f824a2876.jpg | https://m.atcdn.co.uk/a/media/w84h63/1bcc40d210f545eba692b6ac9721e542.jpg | https://m.atcdn.co.uk/a/media/w84h63/343935329b654bc19abb85b4fc9e0524.jpg | https://m.atcdn.co.uk/a/media/w84h63/d712a5c9dc5a452d95d173fce82776b7.jpg | https://m.atcdn.co.uk/a/media/w84h63/fd52662642f04f52938e28622e5734bd.jpg | https://m.atcdn.co.uk/a/media/w84h63/e6f2da14670c4507bfc54eb78f322320.jpg
SEAT Arona 1.0 TSi SE Technology EZ 5dr,"2020 (70 reg) | SUV | 19,897 miles | 1.0L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,000",Fair price,https://m.atcdn.co.uk/a/media/w84h63/1b19266c2f4442a1bf8e6d4641dd94ab.jpg | https://m.atcdn.co.uk/a/media/w84h63/8f10ed4dcbd242eda336fd05ecc9c17c.jpg | https://m.atcdn.co.uk/a/media/w84h63/afa382ee27674db3a8efb9269208dfe0.jpg | https://m.atcdn.co.uk/a/media/w84h63/ca2b293330c146aaa6c3832ea5acaad9.jpg | https://m.atcdn.co.uk/a/media/w84h63/c934ed2af2c84c08b18af4a892d2573f.jpg | https://m.atcdn.co.uk/a/media/w84h63/43f1ec8db8054e76af1b0b8ffff4e15a.jpg | https://m.atcdn.co.uk/a/media/w84h63/1b8a4a6ddbec427c80958f973bbcae4b.jpg
Nissan X-Trail 1.6 dCi Tekna 5dr,"2018 (18 reg) | SUV | 57,603 miles | 1.6L | Manual | Diesel | 5 doors | 5 seats",,Cargiant,"£13,000",Good price,https://m.atcdn.co.uk/a/media/w84h63/22b2f72b93e043628edf927807dc2eb7.jpg | https://m.atcdn.co.uk/a/media/w84h63/46b2776f727043a38ff66dab81c0979b.jpg | https://m.atcdn.co.uk/a/media/w84h63/3e4ab336dc3a4444bbcf8f04c1ce9132.jpg | https://m.atcdn.co.uk/a/media/w84h63/554c50fb1fc9448fa562f9f384dd604b.jpg | https://m.atcdn.co.uk/a/media/w84h63/9758072205c7417fb9eaee9e8088a5ab.jpg | https://m.atcdn.co.uk/a/media/w84h63/eded0105abb343a2b628360dfe139b2e.jpg | https://m.atcdn.co.uk/a/media/w84h63/7274ffd0435f4d50a7288bae38eae16f.jpg
Volkswagen Polo 1.0 TSi Match 5dr,"2020 (70 reg) | Hatchback | 27,322 miles | 1.0L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,000",Lower price,https://m.atcdn.co.uk/a/media/w84h63/7f94dcb5f80944cbbdb52db5484b1548.jpg | https://m.atcdn.co.uk/a/media/w84h63/348817a297944460bfea22108148a872.jpg | https://m.atcdn.co.uk/a/media/w84h63/87126f74ab194df1976afe7a6dd6998b.jpg | https://m.atcdn.co.uk/a/media/w84h63/fda7400e3f274498bc1e6d33928c9383.jpg | https://m.atcdn.co.uk/a/media/w84h63/1f634e2380824d0f9103e2360dd809e6.jpg | https://m.atcdn.co.uk/a/media/w84h63/2d9b381345c14eef9036186f45d0c60f.jpg | https://m.atcdn.co.uk/a/media/w84h63/a5b9afb4353a466e9a23354c854aac17.jpg
Nissan Qashqai 1.5 dCi Tekna 5dr,"2019 (19 reg) | SUV | 50,868 miles | 1.5L | Manual | Diesel | 5 doors | 5 seats",,Cargiant,"£13,000",Good price,https://m.atcdn.co.uk/a/media/w84h63/5f25cdf7128b4e79b9328fc12b5f95da.jpg | https://m.atcdn.co.uk/a/media/w84h63/c9049624ffdf4da7891d79fe82bdf43c.jpg | https://m.atcdn.co.uk/a/media/w84h63/67bbd47dfe2149cfa2926ef0a530cd47.jpg | https://m.atcdn.co.uk/a/media/w84h63/1405a3571c9c4ca695d141a2037f2e0b.jpg | https://m.atcdn.co.uk/a/media/w84h63/7f82dba0e4d24c1686ba5bc7e964a4c8.jpg | https://m.atcdn.co.uk/a/media/w84h63/4004397b106a478384a47cf93301b609.jpg | https://m.atcdn.co.uk/a/media/w84h63/d462e738f7604cfb937dc76224700daf.jpg
Vauxhall Grandland X 1.2 T SRi Nav 5dr,"2021 (21 reg) | SUV | 33,942 miles | 1.2L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,000",Great price,https://m.atcdn.co.uk/a/media/w84h63/a0da0d4ef3d24ebfb06546c48541e8e6.jpg | https://m.atcdn.co.uk/a/media/w84h63/bdc7c0ac9d9a4cb9bde75a8adaf37e64.jpg | https://m.atcdn.co.uk/a/media/w84h63/1dd89f05f83a433bb524e0b46847d587.jpg | https://m.atcdn.co.uk/a/media/w84h63/efcc8c3bc6964b3f82ff046a7475b714.jpg | https://m.atcdn.co.uk/a/media/w84h63/da6f9dba563240a1a92fc444723513fd.jpg | https://m.atcdn.co.uk/a/media/w84h63/45885e0b10014a26bb1e3ecf0dcef80c.jpg | https://m.atcdn.co.uk/a/media/w84h63/92f658bc10b2494da28ee451168c307a.jpg
Nissan Juke 1.0 DiG-T Tekna 5dr,"2020 (20 reg) | SUV | 53,003 miles | 1.0L | Manual | Petrol | 5 doors | 5 seats",,Cargiant,"£13,000",Good price,https://m.atcdn.co.uk/a/media/w84h63/dd115f418d304ceb9c759085d14d513a.jpg | https://m.atcdn.co.uk/a/media/w84h63/15a10c89dd4c4f8984daaf80b4176918.jpg | https://m.atcdn.co.uk/a/media/w84h63/f7034094547f4f5f81ebe21e0dde491c.jpg | https://m.atcdn.co.uk/a/media/w84h63/96ab6fa2464344be9e9d99880c3ca6b4.jpg | https://m.atcdn.co.uk/a/media/w84h63/a44653848b4d45f5aaa505ca9f9db553.jpg | https://m.atcdn.co.uk/a/media/w84h63/b9732c44146643049f996a6790c71c5f.jpg | https://m.atcdn.co.uk/a/media/w84h63/4724e488c21e488db749dcf2e40e78ec.jpg
Ford Kuga 1.5 EcoBlue Titanium Edition 5dr,"2021 (21 reg) | SUV | 91,606 miles | 1.5L | Automatic | Diesel | 5 doors | 5 seats",,Cargiant,"£13,000",Lower price,https://m.atcdn.co.uk/a/media/w84h63/375872f2dcec432cb9747f5cf2ee4e5d.jpg | https://m.atcdn.co.uk/a/media/w84h63/3b612a5d077041d8bc39e87afb0f4d52.jpg | https://m.atcdn.co.uk/a/media/w84h63/19848cd49b064fecaca377b4b6825f33.jpg | https://m.atcdn.co.uk/a/media/w84h63/7c92b45f1e524943815015aaf09cec3f.jpg | https://m.atcdn.co.uk/a/media/w84h63/970bdbc88cde4c739684806bb8e78057.jpg | https://m.atcdn.co.uk/a/media/w84h63/45dee5c9057a4832adb20754922afcbb.jpg | https://m.atcdn.co.uk/a/media/w84h63/75fdf3f93e30417ab77f7c936f1948a6.jpg
KIA Sportage 1.6 CRDi 2 MHEV 5dr,"2019 (69 reg) | SUV | 34,290 miles | 1.6L | Manual | Diesel Hybrid | 5 doors | 5 seats",,Cargiant,"£13,000",Lower price,https://m.atcdn.co.uk/a/media/w84h63/36c901b0718742a7b6579950e1e668b1.jpg | https://m.atcdn.co.uk/a/media/w84h63/6704ea06e08b46ef905c19cd45519877.jpg | https://m.atcdn.co.uk/a/media/w84h63/3bf6e58295cb4baab3c2be1c55f63dcc.jpg | https://m.atcdn.co.uk/a/media/w84h63/94a3ff2571424a209f18e1aaa0deabf7.jpg | https://m.atcdn.co.uk/a/media/w84h63/823f09b2647e49c0979642733ce49afa.jpg | https://m.atcdn.co.uk/a/media/w84h63/c87ced48ac8c494490c56e95725dd4df.jpg | https://m.atcdn.co.uk/a/media/w84h63/a9cd00747c454589bed3e41ed0e14e17.jpg
Volkswagen Tiguan 2.0 TDi S 5dr,"2019 (19 reg) | SUV | 75,144 miles | 2.0L | Manual | Diesel | 5 doors | 5 seats",,Cargiant,"£12,898",Fair price,https://m.atcdn.co.uk/a/media/w84h63/7ccaa5747b434d4cbacd4342762ce7c9.jpg | https://m.atcdn.co.uk/a/media/w84h63/385feab1a37f4c789b08c4f647dad1cb.jpg | https://m.atcdn.co.uk/a/media/w84h63/6fcf605b3b824fae80ccc37bd28477ae.jpg | https://m.atcdn.co.uk/a/media/w84h63/cb93619137134f93811f34e1234abc47.jpg | https://m.atcdn.co.uk/a/media/w84h63/beb99d0b6efc40e1b29eb6112c5ad9ea.jpg | https://m.atcdn.co.uk/a/media/w84h63/9b74bed9edd54c9f81df9060f29fdff2.jpg | https://m.atcdn.co.uk/a/media/w84h63/6849c87b209e4a34b63863c9364af604.jpg
SEAT Leon 1.5 eTSi FR DSG 5dr,"2021 (21 reg) | Estate | 62,314 miles | 1.5L | Automatic | Petrol Hybrid | 5 doors | 5 seats",,Cargiant,"£12,898",Lower price,https://m.atcdn.co.uk/a/media/w84h63/4d2ed345dc714522ad7f2678a1fffe20.jpg | https://m.atcdn.co.uk/a/media/w84h63/a0975021d10343cd8f69a4395232286b.jpg | https://m.atcdn.co.uk/a/media/w84h63/1aaec6c36bdf483889899de2409d3be4.jpg | https://m.atcdn.co.uk/a/media/w84h63/299ef8ae9a464447b0367194ce77cb75.jpg | https://m.atcdn.co.uk/a/media/w84h63/6311a9923fc24f31bac985ed5adc642c.jpg | https://m.atcdn.co.uk/a/media/w84h63/f1e02f27926c486c907a3c1b05c64025.jpg | https://m.atcdn.co.uk/a/media/w84h63/c7696be8082948e7aa705a983547bd3b.jpg
